Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Above_20DMA,Above_50DMA
KIRLOSBROS,KIRLOSBROS.NS,2026-09-18,1757.0999755859375,1838.5999755859375,1757.0999755859375,1811.4000244140625,50634.0,1857.0149963378906,1884.4299951171874,1822.6279992675782,1706.7740002441406,1802.6069756216707,1839.5777167955061,1857.8555579958556,44.77756641109075,54.74921725611219,3.0224807617424005,1.5282321836027573,2189.199951171875,1335.0,6.13004558043162,-17.257442681541125,1698.199951171875,1978.0,1725.9666341145833,-2.0970666836974794,-7.1743362841269365,-10.362233736855607,True,False,True,False,False,52.27,25.0,27.36,73.56,68.49,99.04,35.0,Neutral Watch,Kirloskar Brothers Limited,EQ,INE732A01036,False,False
KIRLOSENG,KIRLOSENG.NS,2026-09-18,2106.800048828125,2169.89990234375,2106.699951171875,2160.10009765625,473818.0,2140.105017089844,2175.8719921875,2073.9809997558596,1704.6325030517578,2136.442674140575,2144.8913573201125,2137.982957600277,51.01744859990882,96.00127548598249,4.444297539273561,1.0921131817755407,2720.0,865.5499877929688,26.71940103154673,-20.584555233226098,1934.0,2317.10009765625,2101.566691080729,-0.3919579275674878,2.8227364551521195,-13.049951487333589,True,False,False,False,False,54.67,25.0,45.21,86.03,53.22,100.0,35.0,Neutral Watch,Kirloskar Oil Engines Limited,EQ,INE146L01010,True,False
KIRLOSIND,KIRLOSIND.NS,2026-09-18,3780.60009765625,3845.89990234375,3680.0,3699.800048828125,21797.0,3722.04501953125,3789.8639990234374,3624.69900390625,3341.585505371094,3743.510594395523,3740.578090209672,3731.364532865894,46.563234139359956,130.16807440661393,3.518246194084012,0.5687328688042311,4574.7998046875,2463.0,10.719897572013505,-19.126514672026072,3550.800048828125,4055.0,3757.1000162760415,3.438827955739332,-0.3850205555081532,-5.816765449680073,True,False,True,False,False,50.49,25.0,44.58,77.13,34.91,100.0,35.0,Neutral Watch,Kirloskar Industries Limited,EQ,INE250A01039,False,False
KIRLPNU,KIRLPNU.NS,2026-09-18,695.0,701.8499755859375,686.2999877929688,698.6500244140625,252323.0,730.2900024414063,761.2430017089844,800.4490020751953,681.3912509155274,716.2519623091383,729.4740432546304,755.5726096295614,34.94859833814671,22.815337164804774,3.26563177091983,1.5564296180741573,1098.550048828125,495.04998779296875,2.5328727768878734,-36.40253121290693,676.5499877929688,772.7999877929688,690.9166666666666,-3.6145343249402884,-5.164922921472104,-26.812272964366237,True,True,False,False,False,43.78,25.0,18.22,53.9,69.48,70.26,35.0,Neutral Watch,Kirloskar Pneumatic Company Limited,EQ,INE811A01038,False,False
KITEX,KITEX.NS,2026-09-18,121.30000305175781,121.30000305175781,119.19999694824219,119.5,262500.0,125.36100006103516,136.50900024414062,148.18189987182618,162.07190002441405,122.73562004742544,126.16134694340461,134.90060559179292,30.576026944710108,4.057418454668071,3.3953292507682606,0.5950877714790413,232.6999969482422,116.9000015258789,-26.267292490555818,-48.64632506781702,116.9000015258789,134.9499969482422,118.76666768391927,-5.667824666781618,-3.8461529017114415,-28.822443007663743,False,False,False,False,False,22.03,0.0,19.25,45.15,35.83,0.0,35.0,Weak / Avoid,Kitex Garments Limited,EQ,INE602G01020,False,False
KKCL,KKCL.NS,2026-09-18,489.6499938964844,490.8999938964844,481.6000061035156,485.6000061035156,9200.0,504.36999969482423,508.4149981689453,487.7509991455078,483.40799926757813,495.91226275725023,502.0763258029922,502.5225491158976,39.95909699474679,14.952665318495768,3.079214400855732,0.2983008201651355,595.0,408.3500061035156,0.4534486064067256,-18.386553596047793,480.75,527.2000122070312,489.40000406901044,-3.209090235555312,-6.363280184334186,-3.755818481404627,True,True,True,False,False,38.59,25.0,34.27,63.92,25.44,53.63,35.0,200 DMA Recovery Watch,Kewal Kiran Clothing Limited,EQ,INE401H01017,False,False
KMEW,KMEW.NS,2026-09-18,2842.300048828125,2920.5,2830.0,2885.60009765625,56943.0,2895.5200073242186,2683.526005859375,2384.890998535156,2040.40474609375,2852.893256153896,2844.5187792822367,2683.8309339399934,54.33016219549719,133.6370083858684,4.631168695011184,0.5852796659949769,3175.0,1084.5999755859375,41.42292617092678,-9.114957554133863,2488.800048828125,3175.0,2796.0333658854165,0.5715930142016212,5.87026688682557,28.82143293108259,True,False,False,False,False,58.94,25.0,84.8,92.66,35.48,100.0,35.0,Momentum Watch,Knowledge Marine & Engineering Works Limited,EQ,INE0CJD01029,False,True
KMSUGAR,KMSUGAR.NS,2026-09-18,28.989999771118164,29.280000686645508,28.15999984741211,28.6200008392334,136758.0,30.797999954223634,29.633399925231934,28.619099979400634,27.42394998550415,29.458366643604354,30.035833268094215,29.648780835371515,41.35100883906364,1.4277043778427465,4.988484751843872,0.42772342628488963,36.5,23.299999237060547,4.361336913032066,-21.58903879662083,28.200000762939453,36.5,28.633333206176758,-5.88621840565724,-14.694481400706838,9.781362386879655,True,False,True,False,False,43.5,25.0,28.44,66.7,29.97,84.89,35.0,Neutral Watch,K.M.Sugar Mills Limited,EQ,INE157H01023,False,False
KNAGRI,KNAGRI.NS,2026-09-18,204.0,205.77999877929688,192.80999755859375,196.05999755859375,10201.0,206.0879997253418,207.24780029296875,202.74950057983398,194.9651505279541,195.82560260281824,201.88476623799676,205.1872629599685,44.02601340250807,10.899072780616482,5.559049738006462,0.6346806531592488,244.0,148.3000030517578,0.561560375110548,-19.647541984182894,163.5500030517578,230.0,180.13333638509116,-1.0847127200682483,-8.75837997792418,-7.269543418448077,True,True,True,False,False,40.56,25.0,26.67,72.05,37.21,54.49,35.0,200 DMA Recovery Watch,KN Agri Resources Limited,EQ,INE0KNW01016,False,False
KNRCON,KNRCON.NS,2026-09-18,122.0,125.80000305175781,121.11000061035156,124.80000305175781,3109057.0,122.82200088500977,125.89380111694337,128.19440048217774,132.72035037994385,123.2314710394684,123.89202902139023,125.81275138675873,50.57085973049944,4.841939995740536,3.879759517099096,1.738365667096777,220.0,108.6500015258789,-5.967696216527562,-43.27272588556463,115.0199966430664,134.44000244140625,120.70999908447266,0.9055649610433925,-1.8404879260060292,-7.004466550107102,False,False,True,False,False,42.59,25.0,40.72,85.14,75.84,2.26,35.0,Neutral Watch,KNR Constructions Limited,EQ,INE634I01029,True,False
KOHINOOR,KOHINOOR.NS,2026-09-18,31.200000762939453,33.0,30.43000030517578,30.549999237060547,72393.0,32.77550010681152,27.790000076293946,26.473700046539307,25.866000032424928,31.01269327572405,30.984620735726548,29.053239676189865,50.11137921683077,1.8783718268267109,6.148516771640495,0.297414584665974,38.470001220703125,19.200000762939453,18.108711044474912,-20.58747525950253,28.639999389648438,38.470001220703125,30.583333333333332,1.259526548908374,-12.237868337170132,18.22755052886851,True,False,False,False,False,49.46,25.0,40.11,84.22,25.41,100.0,35.0,Neutral Watch,Kohinoor Foods Limited,EQ,INE080B01012,False,True
KOKUYOCMLN,KOKUYOCMLN.NS,2026-09-18,76.2300033569336,78.19999694824219,76.11000061035156,77.79000091552734,18695.0,79.15150032043456,82.62920043945313,85.38780044555664,85.36275024414063,78.13444702179984,79.34602893386678,81.79951587137651,41.63896419571555,2.4043287947430003,3.0907941463503468,0.4969305666124859,116.83999633789062,71.05000305175781,-8.871257436006852,-33.42177049495471,76.0999984741211,85.5,77.01999918619792,-1.4068448528324673,-3.053336258061423,-14.243190716950306,False,False,True,False,False,26.83,0.0,32.5,67.28,32.39,0.0,35.0,Weak / Avoid,Kokuyo Camlin Limited,EQ,INE760A01029,False,False
KOLTEPATIL,KOLTEPATIL.NS,2026-09-18,433.1000061035156,438.04998779296875,423.0,431.75,117469.0,444.1475006103516,428.21900146484376,400.0200006103516,380.3147506713867,435.64618731453714,439.9214730526598,428.21837157531803,46.430859818081494,17.817280610677564,4.126758682264636,0.883996235816112,554.5999755859375,292.25,13.524389794982273,-22.151096464825105,413.20001220703125,499.95001220703125,424.34999593098956,-4.300120615968728,-7.329897905959615,17.211888922479712,True,False,True,False,False,52.79,25.0,49.11,76.86,45.94,100.0,35.0,Neutral Watch,Kolte - Patil Developers Limited,EQ,INE094I01018,False,True
KOPRAN,KOPRAN.NS,2026-09-18,267.5899963378906,282.1000061035156,261.1000061035156,277.6000061035156,2434887.0,228.87249832153321,208.52999969482423,194.8917999267578,166.0377501296997,252.17635696603583,235.03448509257356,214.1816886950535,81.47753391506473,14.602100498976757,5.260122542479955,1.089832554115383,282.1000061035156,107.0,67.19089838706532,-1.5951789800205618,188.0,274.7799987792969,266.59666951497394,17.99711493041347,41.5676532652751,46.39033853058581,True,False,False,False,True,65.93,25.0,100.0,53.04,53.14,100.0,75.0,Pre-Breakout Watch,Kopran Limited,EQ,INE082A01010,True,True
KOTAKBANK,KOTAKBANK.NS,2026-09-18,415.5,419.20001220703125,412.5,412.5,15461137.0,417.2450012207031,400.44499938964844,394.3215002441406,400.2380000305176,415.5411749365687,413.56801921798296,405.1805342505427,51.254442500582925,6.712293128181718,1.6272225765289015,1.2135711181675422,453.20001220703125,345.5,3.063677104259832,-8.98058497589771,398.1499938964844,429.1000061035156,415.53333536783856,-1.5513126491646823,2.4081461025308837,0.8557457212713837,True,False,True,False,False,53.1,25.0,55.5,86.51,57.47,74.51,35.0,Neutral Watch,Kotak Mahindra Bank Limited,EQ,INE237A01036,False,True
KOTARISUG,KOTARISUG.NS,2026-09-18,27.0,28.139999389648438,26.020000457763672,26.969999313354492,88916.0,30.878500080108644,27.78420009613037,26.780200023651123,26.35925004005432,28.47202842200308,29.11636757407674,28.296030925945605,41.79672971794304,1.8985232885500865,7.039389458234105,0.19889682456508656,39.939998626708984,22.5,2.3170206753686307,-32.47370996322743,26.520000457763672,39.939998626708984,27.163333257039387,-4.901273861361311,-0.918442344990611,7.621707454574689,True,True,True,False,False,43.85,25.0,54.26,67.59,21.96,68.54,35.0,200 DMA Recovery Watch,Kothari Sugars And Chemicals Limited,BE,INE419A01022,False,False
KOTHARIPET,KOTHARIPET.NS,2026-09-18,132.63999938964844,137.97999572753906,132.6300048828125,136.47000122070312,101963.0,134.54899978637695,136.25580017089842,131.8010001373291,126.19950012207032,136.14969575801624,136.07811232982732,134.91679122971937,50.53662466714884,6.558074356124241,4.805506189978219,1.0246198989076805,160.41000366210938,94.75,8.138305689561642,-14.924257773744532,128.0,150.75,132.5566660563151,-8.347879909533518,2.309020050339483,10.89712654652406,True,False,True,False,False,56.89,25.0,63.34,85.07,50.86,100.0,35.0,Neutral Watch,Kothari Petrochemicals Limited,EQ,INE720A01015,True,True
KOTHARIPRO,KOTHARIPRO.NS,2026-09-18,64.44000244140625,64.98999786376953,62.20000076293945,63.11000061035156,4933.0,66.82749977111817,67.67419982910157,69.70989974975586,69.44369989395142,65.23471263888258,66.33368105995037,67.60902388438339,27.74802296082069,2.3619287677243,3.742558619682356,0.648950864960863,109.0,58.0,-9.120624755409267,-42.100916871237104,63.0,71.80000305175781,64.37999979654948,-4.0298075422641855,-6.889935457437257,-11.225202051791028,False,False,True,False,False,22.67,0.0,27.24,39.5,37.71,0.0,35.0,Weak / Avoid,Kothari Products Limited,EQ,INE823A01017,False,False
KOTYARK,KOTYARK.NS,2026-09-18,31.299999237060547,31.739999771118164,30.75,31.170000076293945,80587.0,33.30299997329712,35.06379989624023,36.90977226257324,31.176204080581666,32.15574799116014,33.28141241034436,34.87681851642333,39.181900553783855,1.845072752474648,5.919386422709382,0.4653185073338463,45.5,17.381818771362305,-0.019899806505263573,-31.494505326826495,30.049999237060547,38.08000183105469,32.18333307902018,-1.8885753000456917,-9.782921086553886,-28.01385536834955,False,True,True,False,False,34.73,25.0,8.02,62.36,31.29,49.84,35.0,200 DMA Recovery Watch,Kotyark Industries Limited,BE,INE0J0B01017,False,False
KPEL,KPEL.NS,2026-09-18,212.6999969482422,220.99000549316406,212.6999969482422,216.8800048828125,216598.0,234.2515022277832,271.33260162353514,312.68780075073244,313.09144981384276,219.979787841328,233.55234127805173,263.9347490684337,29.184035708483947,9.7846686905718,4.511558682350078,0.78701922255881,463.25,206.52000427246094,-30.72950251060368,-53.182945519090666,206.52000427246094,266.6499938964844,211.8133341471354,0.9166633414610326,-16.359423411938366,-37.84782997682255,False,False,True,False,False,19.74,0.0,0.0,42.37,42.55,0.0,35.0,Weak / Avoid,K.P. Energy Limited,EQ,INE127T01021,False,False
KPIGREEN,KPIGREEN.NS,2026-09-18,280.0,287.0,276.6499938964844,284.45001220703125,1041400.0,300.4100006103516,343.5340020751953,381.37150115966796,397.8155012512207,286.6454469695811,300.13937918020474,332.53045780288613,29.76336926089634,9.014660403105605,3.169154514412348,1.2697002268732651,542.25,271.8999938964844,-28.497001420917258,-47.542644129639235,271.8999938964844,323.6499938964844,276.21666463216144,-1.0608653192934803,-7.360357102888326,-28.655629922748503,False,False,False,False,False,24.3,0.0,12.35,43.53,59.44,0.0,35.0,Weak / Avoid,KPI Green Energy Limited,EQ,INE542W01025,False,False
KPIL,KPIL.NS,2026-09-18,1404.9000244140625,1457.0,1402.0,1445.5,224766.0,1404.6400024414063,1356.1019946289061,1332.2749963378906,1240.3254998779296,1413.0599152338732,1400.6905069482757,1369.7290694846627,60.602308976283695,41.824498551472196,2.893427779416963,1.5040038114330947,1479.5999755859375,1007.0999755859375,16.541988384683147,-2.304675327696837,1345.5999755859375,1452.699951171875,1377.2666829427083,2.6269080582179694,5.005086854279206,3.3829245086499427,True,False,False,False,True,68.77,25.0,62.72,94.8,67.64,100.0,75.0,Pre-Breakout Watch,Kalpataru Projects International Limited,EQ,INE220B01022,True,True
KPITTECH,KPITTECH.NS,2026-09-18,559.2999877929688,559.5,532.0,532.0,3944020.0,571.4774993896484,584.822001953125,650.9715014648438,789.9652517700196,555.3648542446248,568.1561014915522,595.1673425687101,31.136525323635496,15.386318414359932,2.8921651154811903,2.495855660285898,1328.0,532.0,-32.655265683144286,-59.93975903614458,545.5999755859375,613.4500122070312,557.5833333333334,-3.9277652370203198,-9.723398774801817,-28.359814504406188,False,False,False,False,False,30.12,0.0,7.87,46.27,100.0,0.0,35.0,Weak / Avoid,KPIT Technologies Limited,EQ,INE04I401011,False,False
KPRMILL,KPRMILL.NS,2026-09-18,1090.0,1154.4000244140625,1086.4000244140625,1141.4000244140625,265730.0,1142.2200012207031,1110.702001953125,1074.4050036621093,987.6597506713867,1134.0714921806698,1133.3691455983599,1114.316792843764,52.972362072273214,37.63580707301158,3.2973371533202753,1.0697077233879861,1334.0,796.0999755859375,15.566117140864243,-14.437779279305662,1080.0,1197.9000244140625,1110.5333251953125,0.09646369717057901,1.3496780235491057,-6.32360210476498,True,False,False,False,False,55.5,25.0,47.64,89.94,52.44,100.0,35.0,Neutral Watch,K.P.R. Mill Limited,EQ,INE930H01031,False,True
KRBL,KRBL.NS,2026-09-18,393.45001220703125,398.0,390.29998779296875,392.45001220703125,358622.0,421.1374984741211,387.78399780273435,375.5894985961914,364.0744989013672,410.2245258246957,411.274090851471,396.377023581775,41.71461181577971,15.464768912103322,3.940570373570306,0.37088386565933645,452.79998779296875,274.6499938964844,7.793875536817363,-13.328175179530033,383.5,452.79998779296875,392.3333333333333,-9.667395285970315,-1.7892877345532798,-0.38075896776764706,True,False,True,False,False,48.23,25.0,46.12,67.43,27.98,100.0,35.0,Neutral Watch,KRBL Limited,EQ,INE001B01026,False,True
KREBSBIO,KREBSBIO.NS,2026-09-18,56.939998626708984,62.79999923706055,55.79999923706055,57.310001373291016,54497.0,56.127000427246095,55.22180015563965,58.635600090026855,59.431200141906736,57.156701327334865,56.56508311877032,56.566538759051454,52.39938423032703,3.853924305827223,6.7246976330091695,2.9793619987425854,82.48999786376953,38.33000183105469,-3.569166975512583,-30.524908646576453,52.86000061035156,66.66000366210938,56.03666687011719,-4.705683480343592,5.874746429755628,-13.50739582612488,False,False,True,False,False,51.18,25.0,50.94,88.8,100.0,21.45,35.0,Neutral Watch,Krebs Biochemicals and Industries Limited,EQ,INE268B01013,True,True
KRIDHANINF,KRIDHANINF.NS,2026-09-18,1.8799999952316284,1.8899999856948853,1.8200000524520874,1.8300000429153442,6829.0,2.0079999923706056,2.2439999866485594,2.588899989128113,2.973799989819527,1.9419650989396533,2.019460942047316,2.225030563557911,21.059026832070074,0.11640364360340703,6.360854692547778,0.11623246151895353,4.78000020980835,1.809999942779541,-38.462571484963824,-61.71548195415839,1.850000023841858,2.25,1.896666685740153,-8.499997854232788,-16.055046473576063,-36.678201505600896,False,False,False,False,False,13.78,0.0,0.0,26.12,19.07,0.0,35.0,Weak / Avoid,Kridhan Infra Limited,EQ,INE524L01026,False,False
KRISHANA,KRISHANA.NS,2026-09-18,183.0,185.0,178.33999633789062,179.88999938964844,358867.0,188.14999923706054,176.17539947509766,156.0988990020752,130.1671492767334,182.03861280650744,183.85504036635174,175.6652604954129,45.904932221113675,7.071350905536491,3.9309305295063575,0.5042151995591609,206.38999938964844,86.19999694824219,38.19923105729619,-12.839769406641665,171.2100067138672,206.38999938964844,180.22666931152344,-1.967302784932734,-8.462245329364126,24.130555936065967,True,False,False,False,False,51.13,25.0,52.38,75.81,32.65,100.0,35.0,Neutral Watch,Krishana Phoschem Limited,EQ,INE506W01020,False,True
KRISHIVAL,KRISHIVAL.NS,2026-09-18,417.5,420.75,411.54998779296875,419.29998779296875,7573.0,411.8174987792969,400.81299865722656,395.3075,371.98502212524414,417.2753784010334,411.9704755395801,403.3697413834812,60.60641077307353,8.415734124616126,2.007091430866302,0.2848882811339103,508.0,282.29998779296875,12.719588922533042,-17.46063232421875,352.1000061035156,421.5,419.5499979654948,0.3950661847473391,14.484638305247444,3.684469367301313,True,False,True,False,True,65.25,25.0,81.92,94.79,24.97,100.0,75.0,Pre-Breakout Watch,Krishival Foods Limited,EQ,INE0GGO01015,True,True
